"year","age","px"
2076,96,0.8280628
2076,97,0.806859
2076,98,0.78400659
2076,99,0.75932108
2076,100,0
2077,0,0.99916793
2077,1,0.99993215
2077,2,0.99994364
2077,3,0.99995286
2077,4,0.99996005
2077,5,0.99996544
2077,6,0.99996928
2077,7,0.99997161
2077,8,0.99997245
2077,9,0.99997176
2077,10,0.99996941
2077,11,0.9999652
2077,12,0.99995892
2077,13,0.99995033
2077,14,0.99993944
2077,15,0.99992645
2077,16,0.99991221
2077,17,0.99989783
2077,18,0.99988476
2077,19,0.99987407
2077,20,0.99986625
2077,21,0.99986123
2077,22,0.99985781
2077,23,0.99985502
2077,24,0.99985202
2077,25,0.99984807
2077,26,0.99984308
2077,27,0.99983638
2077,28,0.9998278
2077,29,0.9998174
2077,30,0.9998054
2077,31,0.99979273
2077,32,0.99977924
2077,33,0.99976501
2077,34,0.99974967
2077,35,0.99973213
2077,36,0.99971203
2077,37,0.99968703
2077,38,0.99965573
2077,39,0.99961727
2077,40,0.99957191
2077,41,0.9995228
2077,42,0.99946989
2077,43,0.99941461
2077,44,0.99935752
2077,45,0.9992971
2077,46,0.99923481
2077,47,0.99916356
2077,48,0.99907993
2077,49,0.9989812
2077,50,0.99886681
2077,51,0.99874228
2077,52,0.99860664
2077,53,0.99846254
2077,54,0.99831152
2077,55,0.99815321
2077,56,0.99798706
2077,57,0.99780841
2077,58,0.99761411
2077,59,0.99740149
2077,60,0.99716946
2077,61,0.99690921
2077,62,0.99662691
2077,63,0.99632106
2077,64,0.99598524
2077,65,0.99561077
2077,66,0.99515611
2077,67,0.99462984
2077,68,0.99401675
2077,69,0.9933094
2077,70,0.99250451
2077,71,0.99154295
2077,72,0.99048802
2077,73,0.98934927
2077,74,0.9881231
2077,75,0.98679767
2077,76,0.98522381
2077,77,0.98344651
2077,78,0.98141493
2077,79,0.97908108
2077,80,0.97639964
2077,81,0.97317523
2077,82,0.96950062
2077,83,0.96533717
2077,84,0.96062947
2077,85,0.95530902
2077,86,0.94911797
2077,87,0.94207413
2077,88,0.93407595
2077,89,0.92511556
2077,90,0.91509238
2077,91,0.90387733
2077,92,0.89185726
2077,93,0.87887329
2077,94,0.86463075
2077,95,0.84891034
2077,96,0.82927754
2077,97,0.80809002
2077,98,0.78523502
2077,99,0.76052658
2077,100,0
2078,0,0.99917868
2078,1,0.99993308
2078,2,0.99994437
2078,3,0.99995345
2078,4,0.99996053
2078,5,0.99996585
2078,6,0.99996965
2078,7,0.99997196
2078,8,0.9999728
2078,9,0.99997215
2078,10,0.99996985
2078,11,0.99996572
2078,12,0.99995955
2078,13,0.99995109
2078,14,0.99994036
2078,15,0.99992754
2078,16,0.99991348
2078,17,0.99989926
2078,18,0.99988634
2078,19,0.99987574
2078,20,0.999868
2078,21,0.99986301
2078,22,0.99985961
2078,23,0.99985684
2078,24,0.99985386
2078,25,0.99984994
2078,26,0.999845
2078,27,0.99983837
2078,28,0.99982989
2078,29,0.99981959
2078,30,0.99980772
2078,31,0.9997952
2078,32,0.99978186
2078,33,0.9997678
2078,34,0.99975264
2078,35,0.99973529
2078,36,0.99971544
2078,37,0.99969074
2078,38,0.99965983
2078,39,0.99962183
2078,40,0.99957701
2078,41,0.99952853
2078,42,0.99947632
2078,43,0.99942176
2078,44,0.99936542
2078,45,0.9993058
2078,46,0.99924439
2078,47,0.99917415
2078,48,0.99909168
2078,49,0.99899431
2078,50,0.99888151
2078,51,0.99875883
2078,52,0.99862524
2078,53,0.99848341
2078,54,0.99833485
2078,55,0.9981792
2078,56,0.99801593
2078,57,0.99784041
2078,58,0.99764951
2078,59,0.99744061
2078,60,0.99721262
2078,61,0.99695673
2078,62,0.99667916
2078,63,0.99637844
2078,64,0.99604829
2078,65,0.99568018
2078,66,0.99523276
2078,67,0.99471494
2078,68,0.99411175
2078,69,0.9934159
2078,70,0.99262413
2078,71,0.99167706
2078,72,0.99063779
2078,73,0.98951565
2078,74,0.98830701
2078,75,0.98700015
2078,76,0.98544604
2078,77,0.98369052
2078,78,0.98168337
2078,79,0.97937708
2078,80,0.97672674
2078,81,0.97353629
2078,82,0.96989897
2078,83,0.96577611
2078,84,0.96111233
2078,85,0.95583928
2078,86,0.94969776
2078,87,0.94270683
2078,88,0.9347647
2078,89,0.92586204
2078,90,0.91589779
2078,91,0.90473981
2078,92,0.89277158
2078,93,0.87983441
2078,94,0.86563463
2078,95,0.84995272
2078,96,0.83032091
2078,97,0.80911263
2078,98,0.78621294
2078,99,0.76143404
2078,100,0
2079,0,0.99918874
2079,1,0.99993394
2079,2,0.99994506
2079,3,0.999954
2079,4,0.99996098
2079,5,0.99996623
2079,6,0.99996999
2079,7,0.99997229
2079,8,0.99997314
2079,9,0.99997252
2079,10,0.99997027
2079,11,0.99996621
2079,12,0.99996013
2079,13,0.9999518
2079,14,0.99994122
2079,15,0.99992856
2079,16,0.99991468
2079,17,0.99990062
2079,18,0.99988783
2079,19,0.99987734
2079,20,0.99986966
2079,21,0.99986471
2079,22,0.99986134
2079,23,0.99985858
2079,24,0.99985563
2079,25,0.99985175
2079,26,0.99984685
2079,27,0.99984029
2079,28,0.9998319
2079,29,0.99982172
2079,30,0.99980998
2079,31,0.9997976
2079,32,0.99978441
2079,33,0.99977051
2079,34,0.99975552
2079,35,0.99973837
2079,36,0.99971876
2079,37,0.99969436
2079,38,0.99966381
2079,39,0.99962626
2079,40,0.99958198
2079,41,0.99953411
2079,42,0.99948256
2079,43,0.9994287
2079,44,0.99937308
2079,45,0.99931423
2079,46,0.99925366
2079,47,0.99918438
2079,48,0.99910302
2079,49,0.99900696
2079,50,0.99889567
2079,51,0.99877473
2079,52,0.99864309
2079,53,0.99850338
2079,54,0.99835712
2079,55,0.99820395
2079,56,0.99804337
2079,57,0.99787075
2079,58,0.99768302
2079,59,0.99747757
2079,60,0.99725333
2079,61,0.99700152
2079,62,0.99672835
2079,63,0.9964324
2079,64,0.99610751
2079,65,0.9957453
2079,66,0.99530465
2079,67,0.99479471
2079,68,0.99420077
2079,69,0.99351564
2079,70,0.99273612
2079,71,0.99180267
2079,72,0.99077818
2079,73,0.98967172
2079,74,0.98847966
2079,75,0.98719039
2079,76,0.98565526
2079,77,0.98392073
2079,78,0.98193716
2079,79,0.97965753
2079,80,0.97703734
2079,81,0.9738803
2079,82,0.97027989
2079,83,0.9661974
2079,84,0.96157763
2079,85,0.9563524
2079,86,0.95026178
2079,87,0.9433258
2079,88,0.9354426
2079,89,0.92660156
2079,90,0.91670135
2079,91,0.90560735
2079,92,0.89369955
2079,93,0.8808196
2079,94,0.86667502
2079,95,0.85104629
2079,96,0.83144084
2079,97,0.8102417
2079,98,0.78733202
2079,99,0.76252244
2079,100,0
2080,0,0.99919956
2080,1,0.99993487
2080,2,0.9999458
2080,3,0.9999546
2080,4,0.99996147
2080,5,0.99996665
2080,6,0.99997037
2080,7,0.99997265
2080,8,0.99997351
2080,9,0.99997291
2080,10,0.99997071
2080,11,0.99996673
2080,12,0.99996075
2080,13,0.99995255
2080,14,0.99994213
2080,15,0.99992965
2080,16,0.99991595
2080,17,0.99990207
2080,18,0.99988943
2080,19,0.99987905
2080,20,0.99987145
2080,21,0.99986654
2080,22,0.9998632
2080,23,0.99986046
2080,24,0.99985754
2080,25,0.99985369
2080,26,0.99984885
2080,27,0.99984237
2080,28,0.99983408
2080,29,0.99982402
2080,30,0.99981241
2080,31,0.99980019
2080,32,0.99978716
2080,33,0.99977344
2080,34,0.99975864
2080,35,0.9997417
2080,36,0.99972234
2080,37,0.99969827
2080,38,0.99966812
2080,39,0.99963106
2080,40,0.99958735
2080,41,0.99954014
2080,42,0.99948929
2080,43,0.99943618
2080,44,0.99938134
2080,45,0.9993233
2080,46,0.99926364
2080,47,0.99919537
2080,48,0.9991152
2080,49,0.99902053
2080,50,0.99891085
2080,51,0.99879176
2080,52,0.99866218
2080,53,0.99852472
2080,54,0.99838089
2080,55,0.99823033
2080,56,0.99807255
2080,57,0.99790299
2080,58,0.99771857
2080,59,0.99751674
2080,60,0.99729643
2080,61,0.99704889
2080,62,0.99678035
2080,63,0.99648943
2080,64,0.99617005
2080,65,0.99581404
2080,66,0.99538053
2080,67,0.9948789
2080,68,0.9942947
2080,69,0.99362085
2080,70,0.99285421
2080,71,0.9919352
2080,72,0.99092637
2080,73,0.98983655
2080,74,0.98866212
2080,75,0.98739158
2080,76,0.98587683
2080,77,0.9841649
2080,78,0.98220674
2080,79,0.9799559
2080,80,0.97736831
2080,81,0.97424769
2080,82,0.97068763
2080,83,0.96664946
2080,84,0.96207817
2080,85,0.95690583
2080,86,0.95087212
2080,87,0.94399794
2080,88,0.93618143
2080,89,0.92741073
2080,90,0.91758427
2080,91,0.90656514
2080,92,0.89472944
2080,93,0.88191927
2080,94,0.86784354
2080,95,0.85228289
2080,96,0.83272264
2080,97,0.81155264
2080,98,0.78865408
2080,99,0.763836
2080,100,0
2081,0,0.99920986
2081,1,0.99993576
2081,2,0.99994651
2081,3,0.99995516
2081,4,0.99996194
2081,5,0.99996705
2081,6,0.99997073
2081,7,0.99997299
2081,8,0.99997385
2081,9,0.99997328
2081,10,0.99997113
2081,11,0.99996723
2081,12,0.99996135
2081,13,0.99995328
2081,14,0.99994301
2081,15,0.9999307
2081,16,0.99991717
2081,17,0.99990345
2081,18,0.99989095
2081,19,0.99988067
2081,20,0.99987313
2081,21,0.99986826
2081,22,0.99986494
2081,23,0.99986222
2081,24,0.99985932
2081,25,0.9998555
2081,26,0.99985071
2081,27,0.9998443
2081,28,0.9998361
2081,29,0.99982615
2081,30,0.99981467
2081,31,0.99980259
2081,32,0.99978971
2081,33,0.99977615
2081,34,0.99976151
2081,35,0.99974477
2081,36,0.99972565
2081,37,0.99970187
2081,38,0.99967209
2081,39,0.99963547
2081,40,0.9995923
2081,41,0.99954569
2081,42,0.99949551
2081,43,0.9994431
2081,44,0.99938899
2081,45,0.99933171
2081,46,0.9992729
2081,47,0.9992056
2081,48,0.99912655
2081,49,0.99903319
2081,50,0.99892504
2081,51,0.99880772
2081,52,0.99868011
2081,53,0.99854482
2081,54,0.99840333
2081,55,0.9982553
2081,56,0.99810027
2081,57,0.99793368
2081,58,0.99775251
2081,59,0.99755421
2081,60,0.99733775
2081,61,0.99709437
2081,62,0.99683034
2081,63,0.9965443
2081,64,0.99623032
2081,65,0.99588035
2081,66,0.99545374
2081,67,0.99496015
2081,68,0.99438539
2081,69,0.99372249
2081,70,0.99296833
2081,71,0.99206318
2081,72,0.99106933
2081,73,0.98999542
2081,74,0.98883778
2081,75,0.98758505
2081,76,0.98608936
2081,77,0.98439845
2081,78,0.98246388
2081,79,0.98023968
2081,80,0.97768215
2081,81,0.97459455
2081,82,0.97107081
2081,83,0.96707222
2081,84,0.96254385
2081,85,0.95741793
2081,86,0.95143297
2081,87,0.94461099
2081,88,0.93684991
2081,89,0.92813647
2081,90,0.91836864
2081,91,0.90740664
2081,92,0.89562317
2081,93,0.88286052
2081,94,0.86882856
2081,95,0.85330767
2081,96,0.83375164
2081,97,0.81256452
2081,98,0.7896252
2081,99,0.76474073
2081,100,0
2082,0,0.99921964
2082,1,0.9999366
2082,2,0.99994718
2082,3,0.9999557
2082,4,0.99996238
2082,5,0.99996743
2082,6,0.99997107
2082,7,0.99997332
2082,8,0.99997418
2082,9,0.99997364
2082,10,0.99997154
2082,11,0.9999677
2082,12,0.99996192
2082,13,0.99995396
2082,14,0.99994384
2082,15,0.99993169
2082,16,0.99991833
2082,17,0.99990477
2082,18,0.9998924
2082,19,0.99988223
2082,20,0.99987476
2082,21,0.99986993
2082,22,0.99986663
2082,23,0.99986393
2082,24,0.99986105
2082,25,0.99985727
2082,26,0.99985253
2082,27,0.99984619
2082,28,0.99983807
2082,29,0.99982823
2082,30,0.99981688
2082,31,0.99980494
2082,32,0.99979221
2082,33,0.9997788
2082,34,0.99976434
2082,35,0.99974779
2082,36,0.99972891
2082,37,0.99970541
2082,38,0.99967599
2082,39,0.99963982
2082,40,0.99959716
2082,41,0.99955115
2082,42,0.99950162
2082,43,0.99944989
2082,44,0.99939647
2082,45,0.99933994
2082,46,0.99928195
2082,47,0.99921558
2082,48,0.9991376
2082,49,0.99904551
2082,50,0.99893883
2082,51,0.99882319
2082,52,0.99869746
2082,53,0.99856422
2082,54,0.99842496
2082,55,0.9982793
2082,56,0.99812684
2082,57,0.99796304
2082,58,0.9977849
2082,59,0.99758991
2082,60,0.99737705
2082,61,0.99713758
2082,62,0.99687777
2082,63,0.99659632
2082,64,0.99628738
2082,65,0.99594306
2082,66,0.99552296
2082,67,0.99503694
2082,68,0.99447105
2082,69,0.99381844
2082,70,0.99307603
2082,71,0.99218402
2082,72,0.99120443
2082,73,0.99014566
2082,74,0.98900404
2082,75,0.98776833
2082,76,0.98629112
2082,77,0.98462067
2082,78,0.9827091
2082,79,0.98051092
2082,80,0.97798285
2082,81,0.97492806
2082,82,0.97144063
2082,83,0.96748186
2082,84,0.96299697
2082,85,0.95791841
2082,86,0.95198416
2082,87,0.94521707
2082,88,0.93751501
2082,89,0.92886351
2082,90,0.91916027
2082,91,0.90826322
2082,92,0.89654156
2082,93,0.88383789
2082,94,0.86986326
2082,95,0.85439806
2082,96,0.83487305
2082,97,0.81370028
2082,98,0.79075662
2082,99,0.76584742
2082,100,0
2083,0,0.99922923
2083,1,0.99993743
2083,2,0.99994784
2083,3,0.99995623
2083,4,0.99996282
2083,5,0.9999678
2083,6,0.99997141
2083,7,0.99997364
2083,8,0.99997451
2083,9,0.99997399
2083,10,0.99997193
2083,11,0.99996816
2083,12,0.99996247
2083,13,0.99995464
2083,14,0.99994465
2083,15,0.99993267
2083,16,0.99991947
2083,17,0.99990607
2083,18,0.99989383
2083,19,0.99988376
2083,20,0.99987635
2083,21,0.99987157
2083,22,0.99986829
2083,23,0.99986561
2083,24,0.99986275
2083,25,0.99985901
2083,26,0.99985431
2083,27,0.99984804
2083,28,0.99984001
2083,29,0.99983028
2083,30,0.99981905
2083,31,0.99980725
2083,32,0.99979467
2083,33,0.99978141
2083,34,0.99976711
2083,35,0.99975076
2083,36,0.9997321
2083,37,0.99970888
2083,38,0.99967981
2083,39,0.99964408
2083,40,0.99960193
2083,41,0.9995565
2083,42,0.9995076
2083,43,0.99945653
2083,44,0.9994038
2083,45,0.999348
2083,46,0.99929081
2083,47,0.99922534
2083,48,0.99914842
2083,49,0.99905757
2083,50,0.99895233
2083,51,0.99883834
2083,52,0.99871444
2083,53,0.99858321
2083,54,0.99844611
2083,55,0.99830278
2083,56,0.99815284
2083,57,0.99799175
2083,58,0.99781657
2083,59,0.99762481
2083,60,0.99741547
2083,61,0.99717982
2083,62,0.99692415
2083,63,0.99664717
2083,64,0.99634316
2083,65,0.99600435
2083,66,0.99559061
2083,67,0.99511199
2083,68,0.99455476
2083,69,0.9939122
2083,70,0.99318125
2083,71,0.99230209
2083,72,0.99133643
2083,73,0.99029246
2083,74,0.98916651
2083,75,0.98794744
2083,76,0.98648831
2083,77,0.98483788
2083,78,0.98294882
2083,79,0.9807761
2083,80,0.97827684
2083,81,0.97525419
2083,82,0.97180231
2083,83,0.96788253
2083,84,0.96344024
2083,85,0.95840809
2083,86,0.95252353
2083,87,0.94581022
2083,88,0.938166
2083,89,0.92957518
2083,90,0.91993519
2083,91,0.90910174
2083,92,0.89744054
2083,93,0.88479451
2083,94,0.87087581
2083,95,0.85546485
2083,96,0.83596957
2083,97,0.81480988
2083,98,0.7918606
2083,99,0.76692534
2083,100,0
2084,0,0.99923924
2084,1,0.99993829
2084,2,0.99994853
2084,3,0.99995679
2084,4,0.99996328
2084,5,0.99996819
2084,6,0.99997175
2084,7,0.99997397
2084,8,0.99997485
2084,9,0.99997435
2084,10,0.99997234
2084,11,0.99996864
2084,12,0.99996305
2084,13,0.99995534
2084,14,0.9999455
2084,15,0.99993368
2084,16,0.99992065
2084,17,0.99990741
2084,18,0.99989531
2084,19,0.99988534
2084,20,0.999878
2084,21,0.99987325
2084,22,0.99987
2084,23,0.99986734
2084,24,0.9998645
2084,25,0.99986079
2084,26,0.99985614
2084,27,0.99984994
2084,28,0.999842
2084,29,0.99983238
2084,30,0.99982128
2084,31,0.99980961
2084,32,0.99979717
2084,33,0.99978407
2084,34,0.99976994
2084,35,0.99975378
2084,36,0.99973535
2084,37,0.99971243
2084,38,0.99968371
2084,39,0.99964841
2084,40,0.99960678
2084,41,0.99956195
2084,42,0.9995137
2084,43,0.99946331
2084,44,0.99941129
2084,45,0.99935623
2084,46,0.99929987
2084,47,0.99923534
2084,48,0.99915951
2084,49,0.99906994
2084,50,0.99896618
2084,51,0.9988539
2084,52,0.99873192
2084,53,0.99860278
2084,54,0.99846794
2084,55,0.99832705
2084,56,0.99817974
2084,57,0.99802151
2084,58,0.99784944
2084,59,0.99766107
2084,60,0.99745542
2084,61,0.99722378
2084,62,0.99697244
2084,63,0.99670017
2084,64,0.99640133
2084,65,0.99606832
2084,66,0.99566121
2084,67,0.99519033
2084,68,0.99464218
2084,69,0.99401013
2084,70,0.99329119
2084,71,0.99242541
2084,72,0.99147423
2084,73,0.99044565
2084,74,0.98933596
2084,75,0.98813414
2084,76,0.98669361
2084,77,0.98506371
2084,78,0.98319771
2084,79,0.98105105
2084,80,0.97858122
2084,81,0.97559108
2084,82,0.97217505
2084,83,0.96829442
2084,84,0.96389469
2084,85,0.95890867
2084,86,0.95307288
2084,87,0.94641196
2084,88,0.93882354
2084,89,0.93029062
2084,90,0.92071018
2084,91,0.90993523
2084,92,0.89832806
2084,93,0.88573176
2084,94,0.87185944
2084,95,0.85649126
2084,96,0.83700552
2084,97,0.81583458
2084,98,0.79285081
2084,99,0.7678557
2084,100,0
2085,0,0.99924944
2085,1,0.99993917
2085,2,0.99994923
2085,3,0.99995736
2085,4,0.99996375
2085,5,0.9999686
2085,6,0.99997212
2085,7,0.99997432
2085,8,0.99997519
2085,9,0.99997472
2085,10,0.99997276
2085,11,0.99996913
2085,12,0.99996363
2085,13,0.99995604
2085,14,0.99994635
2085,15,0.9999347
2085,16,0.99992185
2085,17,0.99990878
2085,18,0.99989682
2085,19,0.99988696
2085,20,0.9998797
2085,21,0.99987499
2085,22,0.99987177
2085,23,0.99986913
2085,24,0.99986631
2085,25,0.99986264
2085,26,0.99985805
2085,27,0.99985192
2085,28,0.99984407
2085,29,0.99983457
2085,30,0.9998236
2085,31,0.99981208
2085,32,0.9997998
2085,33,0.99978686
2085,34,0.99977291
2085,35,0.99975695
2085,36,0.99973877
2085,37,0.99971614
2085,38,0.99968781
2085,39,0.99965297
2085,40,0.99961188
2085,41,0.99956767
2085,42,0.99952008
2085,43,0.99947039
2085,44,0.9994191
2085,45,0.99936481
2085,46,0.99930928
2085,47,0.99924571
2085,48,0.99917099
2085,49,0.99908273
2085,50,0.99898048
2085,51,0.99886993
2085,52,0.99874987
2085,53,0.99862281
2085,54,0.99849022
2085,55,0.99835173
2085,56,0.99820701
2085,57,0.99805158
2085,58,0.99788256
2085,59,0.99769753
2085,60,0.9974955
2085,61,0.99726781
2085,62,0.99702075
2085,63,0.9967531
2085,64,0.99645935
2085,65,0.99613204
2085,66,0.99573152
2085,67,0.99526831
2085,68,0.99472913
2085,69,0.99410749
2085,70,0.99340042
2085,71,0.99254804
2085,72,0.99161141
2085,73,0.99059831
2085,74,0.98950504
2085,75,0.98832069
2085,76,0.98689936
2085,77,0.98529076
2085,78,0.98344874
2085,79,0.98132925
2085,80,0.97889022
2085,81,0.97593476
2085,82,0.97255726
2085,83,0.96871905
2085,84,0.96436585
2085,85,0.95943075
2085,86,0.95365014
2085,87,0.94704933
2085,88,0.93952601
2085,89,0.93106199
2085,90,0.9215541
2085,91,0.91085331
2085,92,0.89931807
2085,93,0.88679188
2085,94,0.87298918
2085,95,0.85769028
2085,96,0.83825399
2085,97,0.81711723
2085,98,0.79415025
2085,99,0.76915275
2085,100,0
2086,0,0.99925936
2086,1,0.99994002
2086,2,0.99994991
2086,3,0.99995791
2086,4,0.9999642
2086,5,0.99996899
2086,6,0.99997247
2086,7,0.99997465
2086,8,0.99997553
2086,9,0.99997508
2086,10,0.99997316
2086,11,0.9999696
2086,12,0.9999642
2086,13,0.99995673
2086,14,0.99994719
2086,15,0.9999357
2086,16,0.99992302
2086,17,0.99991011
2086,18,0.99989829
2086,19,0.99988854
2086,20,0.99988134
2086,21,0.99987667
2086,22,0.99987347
2086,23,0.99987085
2086,24,0.99986806
2086,25,0.99986442
2086,26,0.99985987
2086,27,0.99985381
2086,28,0.99984606
2086,29,0.99983666
2086,30,0.99982582
2086,31,0.99981443
2086,32,0.9998023
2086,33,0.99978952
2086,34,0.99977573
2086,35,0.99975996
2086,36,0.99974201
2086,37,0.99971967
2086,38,0.99969169
2086,39,0.99965729
2086,40,0.99961671
2086,41,0.99957309
2086,42,0.99952615
2086,43,0.99947714
2086,44,0.99942654
2086,45,0.99937299
2086,46,0.99931828
2086,47,0.99925563
2086,48,0.99918199
2086,49,0.99909499
2086,50,0.99899422
2086,51,0.99888536
2086,52,0.99876717
2086,53,0.99864217
2086,54,0.9985118
2086,55,0.99837569
2086,56,0.99823355
2086,57,0.99808091
2086,58,0.99791494
2086,59,0.99773323
2086,60,0.99753481
2086,61,0.99731104
2086,62,0.99706824
2086,63,0.99680519
2086,64,0.9965165
2086,65,0.99619485
2086,66,0.99580085
2086,67,0.99534522
2086,68,0.99481493
2086,69,0.99420359
2086,70,0.99350827
2086,71,0.99266905
2086,72,0.99174667
2086,73,0.99074872
2086,74,0.98967147
2086,75,0.98850414
2086,76,0.98710123
2086,77,0.98551302
2086,78,0.98369389
2086,79,0.98160028
2086,80,0.97919051
2086,81,0.97626754
2086,82,0.97292591
2086,83,0.96912694
2086,84,0.9648165
2086,85,0.95992785
2086,86,0.9541966
2086,87,0.94764896
2086,88,0.94018246
2086,89,0.93177761
2086,90,0.92233084
2086,91,0.91169054
2086,92,0.90021169
2086,93,0.88773796
2086,94,0.87398475
2086,95,0.85873216
2086,96,0.83931088
2086,97,0.81816885
2086,98,0.79517381
2086,99,0.77012323
2086,100,0
2087,0,0.99926977
2087,1,0.99994091
2087,2,0.99995063
2087,3,0.99995849
2087,4,0.99996468
2087,5,0.9999694
2087,6,0.99997283
2087,7,0.999975
2087,8,0.99997588
2087,9,0.99997546
2087,10,0.99997359
2087,11,0.9999701
2087,12,0.99996479
2087,13,0.99995745
2087,14,0.99994805
2087,15,0.99993674
2087,16,0.99992424
2087,17,0.9999115
2087,18,0.99989982
2087,19,0.99989018
2087,20,0.99988306
2087,21,0.99987844
2087,22,0.99987526
2087,23,0.99987266
2087,24,0.99986989
2087,25,0.99986629
2087,26,0.9998618
2087,27,0.99985581
2087,28,0.99984815
2087,29,0.99983886
2087,30,0.99982816
2087,31,0.99981692
2087,32,0.99980494
2087,33,0.99979233
2087,34,0.99977872
2087,35,0.99976314
2087,36,0.99974544
2087,37,0.9997234
2087,38,0.9996958
2087,39,0.99966186
2087,40,0.99962182
2087,41,0.99957882
2087,42,0.99953255
2087,43,0.99948424
2087,44,0.99943438
2087,45,0.9993816
2087,46,0.99932775
2087,47,0.99926606
2087,48,0.99919355
2087,49,0.99910787
2087,50,0.99900863
2087,51,0.99890153
2087,52,0.9987853
2087,53,0.99866243
2087,54,0.99853434
2087,55,0.99840069
2087,56,0.9982612
2087,57,0.99811144
2087,58,0.9979486
2087,59,0.9977703
2087,60,0.99757561
2087,61,0.99735589
2087,62,0.99711746
2087,63,0.99685916
2087,64,0.99657569
2087,65,0.99625988
2087,66,0.99587262
2087,67,0.99542482
2087,68,0.99490371
2087,69,0.99430301
2087,70,0.99361983
2087,71,0.99279424
2087,72,0.99188668
2087,73,0.99090447
2087,74,0.98984392
2087,75,0.98869432
2087,76,0.98731079
2087,77,0.98574402
2087,78,0.98394903
2087,79,0.98188273
2087,80,0.97950388
2087,81,0.97661548
2087,82,0.97331213
2087,83,0.96955519
2087,84,0.96529069
2087,85,0.96045211
2087,86,0.9547746
2087,87,0.94828513
2087,88,0.94088118
2087,89,0.93254197
2087,90,0.92316361
2087,91,0.91259204
2087,92,0.9011785
2087,93,0.88876689
2087,94,0.87507376
2087,95,0.85987908
2087,96,0.84048789
2087,97,0.8193567
2087,98,0.79635071
2087,99,0.77126509
2087,100,0
2088,0,0.99927926
2088,1,0.99994173
2088,2,0.99995128
2088,3,0.99995902
2088,4,0.99996513
2088,5,0.99996978
2088,6,0.99997317
2088,7,0.99997532
2088,8,0.99997621
2088,9,0.9999758
2088,10,0.99997397
2088,11,0.99997055
2088,12,0.99996533
2088,13,0.9999581
2088,14,0.99994884
2088,15,0.99993768
2088,16,0.99992535
2088,17,0.99991277
2088,18,0.99990123
2088,19,0.99989169
2088,20,0.99988464
2088,21,0.99988006
2088,22,0.99987691
2088,23,0.99987433
2088,24,0.99987159
2088,25,0.99986802
2088,26,0.99986358
2088,27,0.99985765
2088,28,0.99985008
2088,29,0.99984091
2088,30,0.99983032
2088,31,0.99981922
2088,32,0.99980739
2088,33,0.99979493
2088,34,0.99978148
2088,35,0.9997661
2088,36,0.99974862
2088,37,0.99972686
2088,38,0.9996996
2088,39,0.99966609
2088,40,0.99962656
2088,41,0.99958413
2088,42,0.99953848
2088,43,0.99949082
2088,44,0.99944164
2088,45,0.99938957
2088,46,0.99933649
2088,47,0.99927569
2088,48,0.9992042
2088,49,0.99911974
2088,50,0.9990219
2088,51,0.9989164
2088,52,0.99880194
2088,53,0.998681
2088,54,0.99855499
2088,55,0.99842355
2088,56,0.99828645
2088,57,0.99813927
2088,58,0.99797923
2088,59,0.99780401
2088,60,0.99761266
2088,61,0.99739659
2088,62,0.99716211
2088,63,0.99690808
2088,64,0.9966293
2088,65,0.99631873
2088,66,0.99593755
2088,67,0.99549681
2088,68,0.99498398
2088,69,0.99439285
2088,70,0.9937206
2088,71,0.99290739
2088,72,0.99201325
2088,73,0.99104535
2088,74,0.98999996
2088,75,0.9888665
2088,76,0.98750074
2088,77,0.9859537
2088,78,0.98418091
2088,79,0.98213977
2088,80,0.97978943
2088,81,0.97693321
2088,82,0.9736656
2088,83,0.96994802
2088,84,0.96572672
2088,85,0.96093543
2088,86,0.95530919
2088,87,0.94887557
2088,88,0.94153206
2088,89,0.93325678
2088,90,0.92394564
2088,91,0.91344268
2088,92,0.90209549
2088,93,0.88974834
2088,94,0.87611893
2088,95,0.86098731
2088,96,0.84163946
2088,97,0.8205363
2088,98,0.7975408
2088,99,0.77244622
2088,100,0
2089,0,0.99929134
2089,1,0.99994273
2089,2,0.9999521
2089,3,0.99995969
2089,4,0.99996568
2089,5,0.99997025
2089,6,0.9999736
2089,7,0.99997572
2089,8,0.9999766
2089,9,0.99997621
2089,10,0.99997442
2089,11,0.99997107
2089,12,0.99996595
2089,13,0.99995884
2089,14,0.99994974
2089,15,0.99993876
2089,16,0.99992661
2089,17,0.99991421
2089,18,0.99990282
2089,19,0.99989341
2089,20,0.99988643
2089,21,0.9998819
2089,22,0.99987877
2089,23,0.99987621
2089,24,0.99987348
2089,25,0.99986994
2089,26,0.99986555
2089,27,0.99985969
2089,28,0.99985221
2089,29,0.99984314
2089,30,0.99983269
2089,31,0.99982172
2089,32,0.99981004
2089,33,0.99979773
2089,34,0.99978444
2089,35,0.99976924
2089,36,0.99975199
2089,37,0.99973052
2089,38,0.99970362
2089,39,0.99967054
2089,40,0.99963152
2089,41,0.99958968
2089,42,0.99954467
2089,43,0.99949768
2089,44,0.99944919
2089,45,0.99939786
2089,46,0.9993456
2089,47,0.99928574
2089,48,0.99921535
2089,49,0.99913218
2089,50,0.99903586
2089,51,0.99893209
2089,52,0.99881955
2089,53,0.9987007
2089,54,0.99857692
2089,55,0.99844788
2089,56,0.99831336
2089,57,0.998169
2089,58,0.99801206
2089,59,0.99784023
