"X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
1.028,1.056,1.094,1.153,1.262,1.44,1.668,1.895,2.074,2.216,2.353,2.517,2.731,2.974,3.204,3.428,3.65,3.832,3.969,4.082,4.215,4.424,4.688,4.951,5.216,5.428,5.504,5.424,5.322,5.306,5.351,5.563,5.825,6.018,6.197,6.297,6.401,6.562,6.781,7.09,7.527,8.024,8.384,8.687,8.924,9.043,9.304,9.7,10.208,10.477,10.101,10.046,11.053,12.291,12.972,12.783,12.088,12.281,12.731,12.87,15.384,19.288,21.265,22.16,22.86,23.326,24.242,25.64,26.849,27.596,28.241,28.811,29.534,30.373,30.93,31.23,31.471,31.999,32.456,32.523,32.321,31.888,31.453,31.149,31.744,33.283,34.824,35.727,35.606,35.222,35.633,36.316,36.748,37.676,38.982,40.309,41.657,42.398,42.969,44.144,45.128,46.852,50.733,54.054,55.569,56.919,58.197,59.629,61.004,61.767,62.199,62.313,61.901,61.336,61.187,60.166,57.441,54.084,50.446,46.526,42.52,38.454,34.299,30.478,27.688,26.276,26.274,26.531,26.535,26.947,27.221,27.011,26.921,27.252,27.572,27.532,27.602,28.439,29.407,29.952,30.402,30.715,30.942,31.031,30.964,30.761,30.434,30.033,29.518,28.87,28.124
0.965,0.965,1.006,1.065,1.153,1.296,1.502,1.706,1.851,1.983,2.119,2.249,2.404,2.606,2.837,3.06,3.28,3.495,3.665,3.789,3.898,4.033,4.241,4.495,4.745,5.008,5.221,5.287,5.195,5.091,5.097,5.189,5.404,5.617,5.774,5.941,6.063,6.215,6.393,6.609,6.914,7.332,7.809,8.155,8.451,8.673,8.771,8.993,9.334,9.789,10.047,9.701,9.585,10.511,11.845,12.634,12.461,11.769,11.91,12.258,12.338,14.835,18.691,20.622,21.485,22.169,22.634,23.544,24.951,26.155,26.692,27.245,28.206,29.201,30.067,30.66,30.956,31.198,31.726,32.181,32.247,32.054,31.633,31.207,30.91,31.499,33.026,34.56,35.465,35.347,34.967,35.376,36.059,36.494,37.419,38.72,40.044,41.385,42.13,42.704,43.873,44.856,46.581,50.444,53.742,55.252,56.602,57.88,59.304,60.675,61.437,61.871,61.992,61.59,61.032,60.883,59.868,57.166,53.836,50.218,46.323,42.342,38.297,34.161,30.354,27.573,26.175,26.177,26.431,26.434,26.845,27.119,26.91,26.823,27.157,27.477,27.436,27.508,28.345,29.311,29.854,30.306,30.622,30.852,30.938,30.872,30.672,30.347,29.948,29.437,28.794
0.915,0.902,0.915,0.97,1.05,1.168,1.343,1.53,1.661,1.766,1.894,2.023,2.146,2.293,2.484,2.704,2.918,3.13,3.337,3.496,3.611,3.716,3.846,4.05,4.299,4.538,4.798,5.008,5.064,4.96,4.861,4.886,4.97,5.152,5.334,5.475,5.648,5.806,5.987,6.164,6.359,6.64,7.037,7.486,7.812,8.105,8.316,8.399,8.616,8.962,9.427,9.697,9.306,9.154,10.161,11.572,12.376,12.195,11.486,11.573,11.861,11.924,14.361,18.113,19.981,20.823,21.5,21.977,22.89,24.261,25.276,25.737,26.641,27.855,28.876,29.774,30.361,30.659,30.904,31.429,31.88,31.953,31.77,31.358,30.941,30.647,31.231,32.751,34.279,35.178,35.063,34.688,35.099,35.784,36.219,37.142,38.44,39.757,41.096,41.842,42.414,43.581,44.569,46.289,50.123,53.404,54.911,56.261,57.532,58.952,60.318,61.081,61.521,61.649,61.254,60.699,60.551,59.553,56.876,53.566,49.974,46.105,42.147,38.124,34.007,30.215,27.456,26.067,26.069,26.32,26.323,26.733,27.008,26.802,26.719,27.053,27.372,27.333,27.408,28.242,29.206,29.751,30.206,30.524,30.75,30.837,30.773,30.575,30.253,29.858,29.352
0.849,0.851,0.851,0.879,0.947,1.047,1.194,1.357,1.484,1.581,1.684,1.807,1.929,2.044,2.184,2.364,2.571,2.772,2.974,3.175,3.322,3.426,3.526,3.652,3.857,4.103,4.329,4.582,4.789,4.835,4.736,4.665,4.69,4.757,4.931,5.093,5.229,5.416,5.59,5.796,5.962,6.127,6.406,6.793,7.211,7.532,7.832,8.036,8.127,8.38,8.739,9.181,9.385,8.966,8.893,9.964,11.381,12.17,11.989,11.283,11.357,11.643,11.686,14.043,17.718,19.565,20.402,21.085,21.542,22.392,23.59,24.549,25.328,26.368,27.515,28.564,29.453,30.037,30.338,30.583,31.103,31.557,31.637,31.463,31.061,30.648,30.358,30.943,32.456,33.974,34.866,34.755,34.388,34.803,35.486,35.922,36.844,38.134,39.449,40.785,41.528,42.102,43.27,44.258,45.964,49.774,53.039,54.544,55.886,57.153,58.568,59.931,60.697,61.142,61.275,60.882,60.334,60.199,59.217,56.559,53.276,49.712,45.868,41.933,37.93,33.834,30.07,27.328,25.947,25.948,26.198,26.203,26.613,26.889,26.688,26.607,26.939,27.258,27.224,27.299,28.131,29.093,29.642,30.098,30.413,30.64,30.728,30.666,30.47,30.151,29.761
0.756,0.786,0.797,0.81,0.851,0.934,1.053,1.193,1.31,1.407,1.502,1.603,1.72,1.834,1.942,2.073,2.24,2.432,2.619,2.813,3.003,3.137,3.232,3.329,3.457,3.663,3.905,4.115,4.362,4.566,4.612,4.544,4.495,4.513,4.582,4.753,4.904,5.04,5.223,5.418,5.63,5.765,5.942,6.244,6.619,7.016,7.335,7.632,7.823,7.939,8.21,8.521,8.873,9.043,8.708,8.7,9.773,11.169,11.938,11.758,11.058,11.148,11.451,11.486,13.791,17.416,19.256,20.103,20.758,21.146,21.846,22.992,24.21,25.07,26.016,27.183,28.22,29.101,29.686,29.985,30.23,30.752,31.209,31.296,31.129,30.733,30.326,30.046,30.633,32.133,33.637,34.523,34.419,34.065,34.48,35.161,35.602,36.518,37.805,39.116,40.443,41.187,41.767,42.934,43.912,45.608,49.396,52.643,54.139,55.476,56.739,58.148,59.51,60.279,60.727,60.861,60.474,59.941,59.818,58.847,56.215,52.961,49.423,45.606,41.694,37.714,33.649,29.913,27.187,25.813,25.814,26.065,26.072,26.482,26.76,26.563,26.482,26.814,27.136,27.102,27.178,28.011,28.974,29.523,29.974,30.29,30.518,30.608,30.548,30.355,30.041
0.639,0.698,0.729,0.748,0.775,0.829,0.926,1.04,1.145,1.237,1.331,1.424,1.52,1.631,1.736,1.836,1.956,2.108,2.284,2.46,2.645,2.821,2.941,3.032,3.132,3.26,3.467,3.703,3.898,4.138,4.347,4.412,4.362,4.314,4.328,4.402,4.577,4.721,4.844,5.024,5.221,5.41,5.545,5.754,6.065,6.434,6.826,7.138,7.419,7.615,7.746,7.987,8.204,8.509,8.761,8.499,8.513,9.571,10.935,11.69,11.5,10.82,10.938,11.237,11.261,13.539,17.109,18.931,19.765,20.352,20.608,21.264,22.637,23.931,24.707,25.664,26.814,27.842,28.719,29.299,29.596,29.846,30.37,30.83,30.922,30.759,30.37,29.977,29.708,30.291,31.777,33.267,34.151,34.056,33.709,34.127,34.809,35.248,36.164,37.447,38.749,40.07,40.819,41.402,42.557,43.531,45.221,48.983,52.206,53.695,55.026,56.284,57.692,59.052,59.822,60.269,60.406,60.035,59.516,59.4,58.446,55.84,52.614,49.105,45.313,41.427,37.482,33.45,29.737,27.028,25.663,25.667,25.919,25.928,26.34,26.619,26.422,26.345,26.68,27,26.968,27.049,27.881,28.843,29.387,29.84,30.156,30.386,30.477,30.419,30.232
0.526,0.59,0.643,0.675,0.703,0.744,0.813,0.905,0.991,1.076,1.165,1.254,1.343,1.435,1.537,1.633,1.722,1.829,1.966,2.127,2.297,2.472,2.631,2.741,2.832,2.934,3.063,3.269,3.499,3.679,3.917,4.144,4.22,4.173,4.13,4.141,4.226,4.408,4.534,4.644,4.812,4.988,5.173,5.329,5.553,5.87,6.247,6.636,6.931,7.218,7.414,7.515,7.664,7.817,8.204,8.529,8.297,8.326,9.364,10.691,11.415,11.235,10.584,10.698,10.993,11.031,13.273,16.788,18.57,19.347,19.808,20.029,20.908,22.353,23.558,24.331,25.273,26.412,27.431,28.298,28.872,29.175,29.43,29.956,30.416,30.509,30.352,29.977,29.597,29.337,29.916,31.386,32.864,33.746,33.657,33.322,33.743,34.422,34.865,35.781,37.053,38.347,39.667,40.416,40.994,42.142,43.115,44.797,48.528,51.724,53.206,54.532,55.788,57.194,58.55,59.316,59.764,59.912,59.556,59.049,58.944,58.007,55.428,52.23,48.749,44.987,41.139,37.23,33.227,29.541,26.852,25.499,25.505,25.758,25.771,26.183,26.461,26.269,26.196,26.53,26.851,26.824,26.908,27.74,28.695,29.239,29.692,30.009,30.239,30.333,30.281
0.414,0.486,0.543,0.589,0.622,0.661,0.717,0.786,0.856,0.927,1.006,1.089,1.173,1.257,1.344,1.437,1.52,1.597,1.693,1.819,1.974,2.139,2.3,2.441,2.541,2.629,2.733,2.863,3.071,3.294,3.47,3.713,3.941,4.02,3.983,3.941,3.954,4.055,4.236,4.348,4.442,4.588,4.754,4.939,5.101,5.338,5.67,6.053,6.433,6.732,7.02,7.176,7.181,7.273,7.507,7.967,8.305,8.091,8.128,9.14,10.421,11.133,10.973,10.33,10.442,10.745,10.793,12.996,16.416,18.128,18.799,19.225,19.668,20.63,21.974,23.154,23.914,24.846,25.973,26.979,27.835,28.41,28.718,28.978,29.503,29.958,30.055,29.909,29.549,29.18,28.927,29.502,30.959,32.426,33.301,33.222,32.901,33.321,34.001,34.449,35.356,36.621,37.913,39.227,39.967,40.544,41.688,42.66,44.328,48.024,51.194,52.667,53.99,55.245,56.645,57.991,58.756,59.214,59.373,59.028,58.537,58.443,57.521,54.971,51.803,48.353,44.633,40.825,36.948,32.978,29.323,26.658,25.317,25.326,25.582,25.599,26.009,26.288,26.102,26.03,26.364,26.688,26.666,26.754,27.58,28.532,29.075,29.527,29.845,30.078,30.177
0.33,0.381,0.446,0.496,0.537,0.574,0.624,0.683,0.737,0.794,0.86,0.934,1.01,1.088,1.167,1.247,1.329,1.399,1.466,1.554,1.677,1.831,1.986,2.128,2.25,2.338,2.425,2.532,2.663,2.871,3.096,3.28,3.511,3.728,3.819,3.791,3.751,3.773,3.885,4.062,4.157,4.225,4.359,4.519,4.695,4.861,5.113,5.465,5.848,6.226,6.527,6.771,6.819,6.777,6.962,7.272,7.736,8.063,7.855,7.902,8.886,10.141,10.851,10.688,10.056,10.188,10.5,10.544,12.672,15.974,17.559,18.203,18.855,19.39,20.245,21.552,22.709,23.46,24.383,25.492,26.484,27.334,27.909,28.221,28.485,29.004,29.457,29.561,29.429,29.081,28.722,28.477,29.051,30.495,31.947,32.817,32.749,32.437,32.861,33.542,33.989,34.892,36.154,37.438,38.735,39.472,40.053,41.193,42.157,43.811,47.47,50.611,52.079,53.398,54.648,56.037,57.375,58.147,58.613,58.779,58.45,57.975,57.89,56.984,54.462,51.328,47.922,44.245,40.474,36.634,32.702,29.082,26.443,25.117,25.131,25.389,25.406,25.816,26.098,25.915,25.846,26.183,26.509,26.492,26.578,27.401,28.351,28.893,29.346,29.666,29.902
0.31,0.303,0.349,0.406,0.45,0.489,0.531,0.583,0.633,0.678,0.73,0.791,0.859,0.929,1.002,1.075,1.147,1.216,1.273,1.335,1.426,1.552,1.698,1.836,1.956,2.056,2.135,2.222,2.334,2.466,2.683,2.918,3.09,3.303,3.519,3.615,3.594,3.568,3.598,3.71,3.872,3.937,3.993,4.125,4.277,4.442,4.608,4.888,5.255,5.644,6.015,6.268,6.401,6.383,6.446,6.718,7.034,7.484,7.795,7.602,7.662,8.633,9.863,10.547,10.383,9.784,9.936,10.246,10.255,12.283,15.428,16.962,17.806,18.547,18.989,19.81,21.089,22.227,22.972,23.88,24.971,25.951,26.796,27.369,27.683,27.947,28.462,28.916,29.029,28.906,28.569,28.222,27.991,28.564,29.991,31.427,32.292,32.231,31.936,32.365,33.04,33.489,34.392,35.645,36.913,38.197,38.935,39.517,40.648,41.605,43.245,46.864,49.977,51.438,52.751,53.99,55.369,56.707,57.484,57.955,58.133,57.819,57.358,57.282,56.391,53.9,50.812,47.451,43.815,40.085,36.288,32.398,28.817,26.206,24.899,24.916,25.172,25.193,25.605,25.887,25.708,25.645,25.985,26.314,26.297,26.386,27.206,28.151,28.693,29.146,29.47
0.325,0.278,0.276,0.318,0.369,0.41,0.448,0.488,0.533,0.576,0.617,0.666,0.722,0.784,0.848,0.915,0.981,1.044,1.101,1.153,1.218,1.313,1.436,1.569,1.686,1.782,1.863,1.935,2.023,2.139,2.293,2.526,2.724,2.869,3.063,3.235,3.317,3.337,3.368,3.418,3.519,3.656,3.704,3.76,3.884,4.026,4.177,4.353,4.666,5.053,5.436,5.76,5.845,5.894,6.024,6.19,6.475,6.79,7.221,7.519,7.345,7.43,8.384,9.568,10.221,10.072,9.507,9.672,9.954,9.909,11.818,14.868,16.546,17.468,18.12,18.535,19.338,20.593,21.713,22.445,23.337,24.413,25.383,26.218,26.788,27.101,27.365,27.881,28.337,28.456,28.34,28.016,27.685,27.469,28.039,29.448,30.867,31.724,31.676,31.398,31.825,32.498,32.953,33.852,35.087,36.34,37.617,38.353,38.933,40.053,41.005,42.63,46.209,49.289,50.74,52.041,53.272,54.649,55.984,56.761,57.24,57.429,57.13,56.684,56.614,55.739,53.292,50.252,46.934,43.343,39.66,35.91,32.066,28.528,25.951,24.66,24.678,24.936,24.963,25.373,25.655,25.483,25.428,25.77,26.096,26.081,26.174,26.991,27.931,28.474,28.93
0.333,0.284,0.248,0.252,0.291,0.337,0.375,0.408,0.44,0.48,0.519,0.557,0.601,0.654,0.712,0.771,0.83,0.888,0.944,0.998,1.049,1.117,1.21,1.324,1.441,1.537,1.611,1.676,1.74,1.831,1.964,2.143,2.334,2.472,2.591,2.735,2.864,2.979,3.089,3.179,3.222,3.307,3.429,3.473,3.526,3.633,3.767,3.913,4.1,4.449,4.843,5.187,5.28,5.244,5.493,5.76,5.947,6.228,6.529,6.939,7.224,7.091,7.199,8.117,9.247,9.885,9.76,9.22,9.376,9.614,9.507,11.353,14.47,16.186,17.023,17.641,18.047,18.835,20.066,21.162,21.881,22.76,23.82,24.777,25.602,26.164,26.477,26.746,27.262,27.715,27.837,27.732,27.424,27.112,26.907,27.475,28.866,30.265,31.117,31.081,30.815,31.244,31.919,32.377,33.263,34.482,35.727,36.992,37.724,38.3,39.41,40.357,41.968,45.503,48.546,49.981,51.272,52.501,53.874,55.2,55.981,56.468,56.666,56.38,55.947,55.886,55.038,52.636,49.639,46.37,42.83,39.198,35.498,31.706,28.215,25.671,24.397,24.42,24.68,24.709,25.119,25.404,25.241,25.192,25.531,25.857,25.848,25.942,26.756,27.693,28.236
0.34,0.284,0.246,0.222,0.231,0.268,0.31,0.341,0.365,0.392,0.428,0.464,0.499,0.541,0.591,0.645,0.695,0.747,0.8,0.855,0.906,0.955,1.023,1.113,1.215,1.315,1.391,1.448,1.497,1.555,1.651,1.798,1.954,2.086,2.204,2.325,2.459,2.614,2.783,2.932,2.998,3.007,3.083,3.2,3.248,3.286,3.382,3.521,3.66,3.861,4.228,4.603,4.709,4.633,4.829,5.252,5.508,5.689,5.958,6.246,6.63,6.93,6.841,6.95,7.832,8.922,9.549,9.442,8.915,9.037,9.22,9.112,11.028,14.12,15.716,16.496,17.103,17.506,18.28,19.483,20.557,21.265,22.128,23.169,24.111,24.924,25.483,25.798,26.07,26.582,27.035,27.163,27.07,26.78,26.484,26.294,26.858,28.228,29.605,30.45,30.424,30.173,30.602,31.273,31.731,32.609,33.814,35.044,36.296,37.024,37.602,38.703,39.643,41.236,44.722,47.725,49.149,50.431,51.653,53.016,54.336,55.117,55.609,55.816,55.547,55.133,55.086,54.263,51.905,48.961,45.745,42.261,38.685,35.041,31.303,27.863,25.355,24.102,24.13,24.392,24.425,24.835,25.122,24.965,24.919,25.259,25.587,25.582,25.681,26.491,27.424
0.342,0.284,0.24,0.213,0.199,0.214,0.251,0.283,0.303,0.321,0.345,0.378,0.411,0.446,0.486,0.532,0.58,0.624,0.67,0.723,0.775,0.819,0.867,0.934,1.018,1.11,1.194,1.253,1.292,1.325,1.385,1.494,1.625,1.75,1.87,2.002,2.157,2.329,2.507,2.692,2.8,2.792,2.789,2.861,2.969,3.014,3.042,3.141,3.283,3.418,3.634,3.99,4.138,4.068,4.239,4.625,5.005,5.243,5.418,5.672,5.942,6.33,6.651,6.574,6.684,7.539,8.597,9.213,9.097,8.559,8.636,8.811,8.819,10.732,13.667,15.181,15.942,16.538,16.936,17.695,18.869,19.918,20.613,21.461,22.481,23.405,24.206,24.759,25.076,25.351,25.86,26.31,26.445,26.365,26.093,25.814,25.639,26.199,27.545,28.899,29.733,29.719,29.483,29.913,30.579,31.037,31.906,33.096,34.311,35.547,36.272,36.849,37.94,38.873,40.447,43.878,46.838,48.249,49.52,50.734,52.087,53.398,54.18,54.676,54.894,54.644,54.25,54.217,53.419,51.11,48.222,45.065,41.643,38.127,34.542,30.865,27.478,25.011,23.779,23.812,24.076,24.114,24.523,24.811,24.662,24.622,24.963,25.293,25.293,25.395,26.201
0.316,0.28,0.235,0.202,0.184,0.181,0.202,0.231,0.25,0.263,0.279,0.301,0.331,0.362,0.397,0.436,0.478,0.519,0.559,0.604,0.652,0.694,0.735,0.784,0.851,0.93,1.011,1.081,1.124,1.145,1.179,1.26,1.371,1.484,1.601,1.732,1.889,2.063,2.235,2.434,2.603,2.626,2.58,2.576,2.64,2.736,2.775,2.807,2.91,3.049,3.194,3.417,3.584,3.551,3.692,4.048,4.399,4.747,4.976,5.139,5.368,5.645,6.045,6.356,6.282,6.403,7.24,8.264,8.84,8.697,8.139,8.219,8.491,8.552,10.351,13.152,14.617,15.36,15.944,16.337,17.078,18.221,19.243,19.924,20.755,21.752,22.658,23.445,23.992,24.309,24.587,25.09,25.538,25.68,25.613,25.358,25.099,24.939,25.494,26.814,28.143,28.966,28.963,28.744,29.174,29.834,30.291,31.15,32.323,33.521,34.741,35.462,36.038,37.117,38.041,39.593,42.967,45.88,47.276,48.535,49.739,51.081,52.38,53.162,53.664,53.893,53.663,53.291,53.272,52.501,50.244,47.417,44.324,40.968,37.517,33.998,30.387,27.058,24.634,23.427,23.465,23.73,23.773,24.183,24.472,24.33,24.297,24.639,24.968,24.974,25.081
0.273,0.256,0.227,0.193,0.169,0.161,0.168,0.186,0.202,0.214,0.226,0.24,0.261,0.288,0.319,0.352,0.388,0.426,0.464,0.502,0.541,0.578,0.615,0.657,0.708,0.774,0.848,0.921,0.978,1.004,1.028,1.091,1.187,1.288,1.393,1.512,1.655,1.813,1.968,2.136,2.332,2.435,2.409,2.37,2.37,2.427,2.51,2.549,2.586,2.688,2.829,2.99,3.125,3.136,3.227,3.514,3.828,4.152,4.481,4.694,4.832,5.069,5.364,5.742,6.032,5.977,6.11,6.931,7.908,8.418,8.238,7.707,7.883,8.204,8.219,9.92,12.613,14.027,14.749,15.318,15.706,16.427,17.535,18.53,19.197,20.008,20.981,21.867,22.638,23.177,23.494,23.773,24.271,24.716,24.865,24.811,24.576,24.335,24.191,24.74,26.032,27.334,28.145,28.152,27.951,28.38,29.032,29.488,30.337,31.491,32.67,33.873,34.587,35.162,36.227,37.142,38.672,41.981,44.841,46.22,47.468,48.661,49.989,51.276,52.057,52.566,52.806,52.596,52.246,52.242,51.501,49.3,46.539,43.514,40.23,36.852,33.404,29.863,26.599,24.223,23.042,23.084,23.352,23.399,23.808,24.099,23.966,23.939,24.282,24.614,24.625
0.238,0.219,0.204,0.181,0.156,0.142,0.143,0.152,0.161,0.171,0.181,0.191,0.204,0.223,0.25,0.279,0.31,0.344,0.38,0.417,0.448,0.475,0.505,0.543,0.586,0.639,0.704,0.775,0.839,0.883,0.914,0.971,1.054,1.143,1.232,1.333,1.453,1.585,1.713,1.837,1.992,2.144,2.213,2.2,2.164,2.166,2.213,2.283,2.326,2.37,2.475,2.628,2.768,2.825,2.892,3.056,3.301,3.591,3.898,4.2,4.385,4.541,4.797,5.074,5.425,5.71,5.676,5.821,6.602,7.5,7.936,7.759,7.34,7.573,7.849,7.84,9.469,12.047,13.406,14.107,14.661,15.04,15.741,16.814,17.777,18.428,19.218,20.165,21.027,21.78,22.31,22.628,22.907,23.399,23.84,23.997,23.956,23.741,23.52,23.391,23.933,25.195,26.466,27.263,27.283,27.099,27.526,28.172,28.625,29.46,30.595,31.755,32.935,33.644,34.216,35.266,36.171,37.675,40.914,43.717,45.078,46.31,47.49,48.803,50.077,50.857,51.371,51.623,51.434,51.108,51.12,50.41,48.271,45.581,42.63,39.425,36.125,32.754,29.291,26.097,23.773,22.62,22.669,22.937,22.99,23.398,23.692,23.567,23.547,23.891,24.224
0.208,0.189,0.173,0.16,0.143,0.127,0.121,0.125,0.13,0.134,0.142,0.15,0.159,0.171,0.19,0.215,0.243,0.272,0.305,0.341,0.371,0.389,0.41,0.441,0.479,0.523,0.577,0.642,0.71,0.766,0.811,0.868,0.942,1.016,1.093,1.175,1.271,1.376,1.476,1.578,1.68,1.804,1.937,2.01,1.998,1.96,1.956,1.997,2.064,2.114,2.171,2.288,2.42,2.528,2.615,2.709,2.85,3.079,3.365,3.643,3.902,4.097,4.274,4.514,4.768,5.113,5.404,5.383,5.512,6.223,7.03,7.438,7.342,7.003,7.207,7.446,7.442,8.996,11.455,12.757,13.432,13.969,14.339,15.017,16.052,16.983,17.616,18.384,19.3,20.137,20.87,21.39,21.706,21.987,22.471,22.907,23.07,23.044,22.849,22.647,22.535,23.069,24.296,25.535,26.317,26.348,26.182,26.608,27.244,27.695,28.517,29.628,30.765,31.924,32.623,33.192,34.225,35.118,36.593,39.755,42.495,43.835,45.051,46.217,47.511,48.77,49.548,50.068,50.331,50.164,49.863,49.892,49.216,47.142,44.529,41.66,38.54,35.326,32.041,28.662,25.544,23.277,22.155,22.209,22.48,22.539,22.947,23.242,23.126,23.113,23.459
0.179,0.163,0.148,0.135,0.123,0.111,0.103,0.102,0.104,0.106,0.11,0.116,0.123,0.131,0.143,0.161,0.184,0.21,0.239,0.272,0.303,0.319,0.331,0.353,0.383,0.421,0.468,0.524,0.589,0.653,0.708,0.765,0.829,0.894,0.959,1.026,1.102,1.184,1.262,1.349,1.439,1.515,1.625,1.752,1.815,1.801,1.759,1.755,1.798,1.867,1.929,2.002,2.1,2.199,2.314,2.418,2.507,2.639,2.866,3.137,3.376,3.625,3.832,3.999,4.22,4.47,4.809,5.094,5.073,5.165,5.8,6.552,6.995,6.963,6.626,6.795,7.027,7.029,8.504,10.836,12.076,12.725,13.242,13.604,14.257,15.25,16.146,16.761,17.502,18.386,19.195,19.905,20.413,20.727,21.009,21.485,21.915,22.083,22.07,21.896,21.715,21.619,22.143,23.334,24.537,25.3,25.343,25.197,25.619,26.245,26.694,27.5,28.585,29.696,30.828,31.518,32.084,33.099,33.977,35.419,38.496,41.167,42.483,43.68,44.828,46.103,47.344,48.12,48.644,48.918,48.775,48.501,48.547,47.906,45.904,43.375,40.596,37.569,34.449,31.255,27.969,24.936,22.73,21.642,21.703,21.975,22.041,22.448,22.744,22.638,22.634
0.154,0.138,0.126,0.114,0.103,0.094,0.086,0.083,0.083,0.083,0.085,0.088,0.093,0.1,0.108,0.118,0.134,0.156,0.182,0.212,0.24,0.256,0.267,0.281,0.303,0.334,0.373,0.421,0.48,0.545,0.605,0.659,0.715,0.77,0.825,0.882,0.945,1.01,1.071,1.117,1.203,1.295,1.355,1.459,1.571,1.625,1.612,1.573,1.575,1.621,1.694,1.77,1.825,1.895,2,2.123,2.22,2.301,2.434,2.654,2.899,3.127,3.372,3.563,3.72,3.938,4.178,4.5,4.769,4.728,4.785,5.378,6.124,6.586,6.545,6.205,6.369,6.591,6.599,7.992,10.193,11.367,11.986,12.484,12.835,13.461,14.41,15.268,15.861,16.573,17.422,18.201,18.887,19.381,19.693,19.973,20.439,20.861,21.035,21.036,20.883,20.722,20.642,21.155,22.306,23.469,24.213,24.267,24.14,24.559,25.173,25.619,26.406,27.462,28.544,29.648,30.328,30.888,31.88,32.74,34.148,37.133,39.727,41.016,42.191,43.319,44.573,45.794,46.564,47.09,47.377,47.258,47.011,47.075,46.471,44.547,42.111,39.428,36.503,33.484,30.392,27.207,24.267,22.128,21.078,21.145,21.419,21.492,21.896,22.194,22.099
0.131,0.117,0.105,0.097,0.088,0.079,0.071,0.067,0.066,0.066,0.066,0.067,0.07,0.074,0.08,0.087,0.097,0.113,0.134,0.16,0.185,0.2,0.211,0.223,0.239,0.261,0.291,0.332,0.382,0.442,0.501,0.551,0.599,0.647,0.694,0.743,0.797,0.853,0.903,0.935,0.979,1.08,1.167,1.234,1.329,1.415,1.464,1.464,1.457,1.449,1.465,1.544,1.605,1.636,1.712,1.825,1.94,2.023,2.164,2.357,2.505,2.676,2.893,3.122,3.293,3.445,3.659,3.882,4.182,4.415,4.347,4.407,4.999,5.728,6.143,6.082,5.771,5.93,6.143,6.157,7.463,9.525,10.632,11.22,11.696,12.035,12.633,13.534,14.352,14.919,15.601,16.412,17.157,17.817,18.297,18.604,18.882,19.336,19.749,19.927,19.942,19.809,19.669,19.605,20.106,21.213,22.332,23.055,23.12,23.014,23.427,24.028,24.468,25.234,26.259,27.308,28.381,29.049,29.601,30.567,31.41,32.778,35.66,38.17,39.428,40.579,41.687,42.915,44.111,44.874,45.404,45.7,45.606,45.389,45.471,44.908,43.068,40.73,38.154,35.338,32.429,29.448,26.373,23.533,21.469,20.459,20.534,20.808,20.888,21.291,21.588
0.108,0.098,0.088,0.079,0.073,0.066,0.059,0.054,0.051,0.051,0.051,0.051,0.052,0.054,0.058,0.063,0.07,0.08,0.095,0.118,0.139,0.152,0.161,0.173,0.187,0.203,0.225,0.257,0.299,0.351,0.404,0.447,0.486,0.528,0.57,0.614,0.662,0.711,0.754,0.789,0.82,0.891,1.002,1.084,1.157,1.24,1.315,1.377,1.417,1.373,1.312,1.331,1.393,1.439,1.474,1.553,1.66,1.762,1.968,2.241,2.3,2.307,2.463,2.663,2.869,3.025,3.171,3.373,3.575,3.841,4.03,3.957,4.053,4.641,5.298,5.661,5.611,5.33,5.482,5.684,5.702,6.919,8.838,9.874,10.431,10.882,11.208,11.776,12.627,13.4,13.94,14.588,15.359,16.07,16.7,17.163,17.465,17.739,18.18,18.581,18.762,18.788,18.677,18.558,18.512,18.997,20.056,21.128,21.826,21.904,21.817,22.225,22.809,23.241,23.985,24.974,25.99,27.027,27.679,28.221,29.16,29.981,31.305,34.078,36.496,37.721,38.844,39.926,41.124,42.292,43.047,43.577,43.885,43.816,43.628,43.729,43.209,41.46,39.229,36.764,34.069,31.281,28.418,25.463,22.732,20.748,19.782,19.864,20.139,20.226,20.625
